source,target,weight
Serbia,South Sudan,1
Serbia,Kuwait,4
Serbia,Virgin Islands,1
Serbia,Egypt,4
Serbia,Congo (Kinshasa),2
Serbia,Niger,2
Serbia,Gabon,2
Serbia,Uzbekistan,1
Serbia,Qatar,4
Serbia,Nigeria,4
Serbia,Croatia,3
Serbia,Spain,3
Serbia,Albania,1
Serbia,Netherlands Antilles,1
Serbia,Portugal,3
Serbia,Turkey,4
Serbia,Guinea,1
Serbia,Guadeloupe,1
Serbia,Ghana,1
Serbia,Zimbabwe,2
Serbia,United Arab Emirates,4
Serbia,Georgia,3
Serbia,Comoros,1
Serbia,China,4
Serbia,Pakistan,3
Serbia,Luxembourg,2
Serbia,Libya,1
Serbia,Belgium,4
Serbia,Norway,3
Serbia,Oman,4
Serbia,Bahamas,1
Serbia,Jordan,4
Serbia,Togo,1
Serbia,Tunisia,3
Serbia,Azerbaijan,3
Serbia,Mexico,2
Serbia,Lithuania,1
Serbia,Estonia,1
Serbia,Ukraine,2
Serbia,Armenia,1
Serbia,Israel,2
Serbia,Indonesia,4
Serbia,Bosnia and Herzegovina,1
Serbia,Cambodia,1
Serbia,Seychelles,1
Serbia,Turkmenistan,1
Serbia,Saudi Arabia,4
Serbia,Zambia,1
Serbia,Denmark,3
Serbia,Morocco,4
Serbia,Vietnam,4
Serbia,Puerto Rico,1
Serbia,Mauritius,1
Serbia,Ireland,3
Serbia,Algeria,3
Serbia,Mongolia,1
Serbia,Saint Lucia,1
Serbia,Canada,4
Serbia,Guatemala,1
Serbia,Greece,4
Serbia,Ecuador,1
Serbia,Russia,4
Serbia,Reunion,1
Serbia,Equatorial Guinea,2
Serbia,Kenya,4
Serbia,Jamaica,1
Serbia,Germany,4
Serbia,United Kingdom,4
Serbia,Bulgaria,3
Serbia,Mayotte,1
India,South Africa,11
India,Hungary,6
India,Laos,2
India,Swaziland,1
India,Benin,2
India,Mali,2
India,Slovenia,2
India,Malaysia,9
India,Angola,5
India,Martinique,1
India,South Korea,11
India,Cuba,3
India,Japan,12
India,Yemen,1
India,Australia,12
India,Kyrgyzstan,1
India,French Guiana,1
India,Lesotho,1
India,Macau,1
India,Montenegro,1
India,Dominican Republic,3
India,Mauritania,2
India,Uganda,7
India,Malawi,3
India,Sri Lanka,7
India,Guam,2
India,Aruba,1
India,Palau,2
India,Tajikistan,1
India,Haiti,1
India,Afghanistan,2
India,Central African Republic,1
India,Thailand,12
India,Costa Rica,3
India,Bermuda,1
India,French Polynesia,2
India,Moldova,1
India,Hong Kong,13
India,Singapore,13
India,Antigua and Barbuda,2
India,Poland,7
India,Finland,5
India,Sweden,7
India,Cayman Islands,1
India,Chad,2
India,United States,13
India,Italy,9
India,Macedonia,1
India,Djibouti,3
India,Jersey,2
India,Cote d'Ivoire,4
India,France,11
India,Sudan,4
India,Taiwan,7
India,Iraq,4
India,Brunei,1
India,Congo (Brazzaville),3
India,Philippines,9
India,Burma,4
India,Latvia,3
India,Senegal,4
India,Netherlands,8
India,Iran,4
India,Romania,6
India,Tanzania,6
India,Chile,3
India,Cyprus,7
India,Burkina Faso,3
India,Botswana,1
India,Mozambique,2
India,Brazil,9
India,Colombia,1
India,Panama,2
India,Sierra Leone,3
India,Czech Republic,5
India,Rwanda,5
India,Peru,3
India,Somalia,1
India,Isle of Man,1
India,Maldives,7
India,Kazakhstan,4
India,Austria,7
India,Liberia,3
India,Uruguay,2
India,Switzerland,11
India,South Sudan,1
India,Trinidad and Tobago,1
India,Kuwait,8
India,Virgin Islands,3
India,Egypt,9
India,Congo (Kinshasa),4
India,Niger,3
India,Gabon,3
India,Uzbekistan,1
India,Qatar,10
India,Nigeria,9
India,Barbados,2
India,Saint Kitts and Nevis,1
India,Croatia,4
India,Spain,8
India,Albania,2
India,Netherlands Antilles,2
India,Portugal,7
India,Turkey,9
India,Guinea,1
India,Guadeloupe,1
India,Ghana,5
India,Zimbabwe,6
India,United Arab Emirates,13
India,Georgia,4
India,Comoros,2
India,China,12
India,Pakistan,6
India,Luxembourg,4
India,Libya,3
India,Belgium,6
India,Norway,5
India,Oman,7
India,Bahamas,2
India,Jordan,6
India,Togo,1
India,Tunisia,4
India,Azerbaijan,4
India,Mexico,5
India,Honduras,1
India,Lithuania,2
India,Estonia,2
India,Ukraine,5
India,New Zealand,2
India,Namibia,2
India,Armenia,1
India,Israel,4
India,Indonesia,10
India,Bosnia and Herzegovina,1
India,Cambodia,2
India,Seychelles,3
India,Turkmenistan,1
India,Saudi Arabia,9
India,Zambia,5
India,Denmark,7
India,Morocco,7
India,Vietnam,9
India,Puerto Rico,3
India,Mauritius,4
India,Ireland,6
India,Algeria,6
India,Mongolia,1
India,Saint Lucia,3
India,Canada,10
India,Gibraltar,1
India,Suriname,1
India,Guatemala,2
India,Fiji,1
India,Greece,8
India,Ecuador,2
India,Russia,11
India,Reunion,1
India,Equatorial Guinea,3
India,Kenya,8
India,Jamaica,4
India,Germany,13
India,United Kingdom,13
India,Bulgaria,4
India,Turks and Caicos Islands,1
India,Mayotte,2
India,Grenada,2
India,Burundi,1
South Africa,Hungary,6
South Africa,Laos,2
South Africa,Swaziland,1
South Africa,Benin,2
South Africa,Mali,2
South Africa,Slovenia,2
South Africa,Malaysia,9
South Africa,Angola,5
South Africa,Martinique,1
South Africa,South Korea,10
South Africa,Cuba,3
South Africa,Japan,11
South Africa,Yemen,1
South Africa,Australia,12
South Africa,Kyrgyzstan,1
South Africa,French Guiana,1
South Africa,Lesotho,1
South Africa,Montenegro,1
South Africa,Dominican Republic,3
South Africa,Mauritania,2
South Africa,Uganda,7
South Africa,Malawi,3
South Africa,Sri Lanka,7
South Africa,Aruba,1
South Africa,Haiti,1
South Africa,Tajikistan,1
South Africa,Palau,1
South Africa,Afghanistan,2
South Africa,Central African Republic,1
South Africa,Thailand,11
South Africa,Costa Rica,3
South Africa,Bermuda,1
South Africa,French Polynesia,2
South Africa,Moldova,1
South Africa,Hong Kong,12
South Africa,Singapore,12
South Africa,Antigua and Barbuda,2
South Africa,Poland,7
South Africa,Finland,4
South Africa,Sweden,8
South Africa,Cayman Islands,1
South Africa,Chad,2
South Africa,United States,12
South Africa,Italy,9
South Africa,Macedonia,1
South Africa,Djibouti,3
South Africa,Jersey,2
South Africa,Cote d'Ivoire,4
South Africa,France,9
South Africa,Sudan,4
South Africa,Taiwan,5
South Africa,Iraq,4
South Africa,Brunei,1
South Africa,Congo (Brazzaville),3
South Africa,Philippines,8
South Africa,Burma,3
South Africa,Latvia,3
South Africa,Senegal,4
South Africa,Netherlands,8
South Africa,Iran,4
South Africa,Romania,6
South Africa,Chile,3
South Africa,Tanzania,6
South Africa,Cyprus,7
South Africa,Burkina Faso,3
South Africa,Botswana,1
South Africa,Mozambique,2
South Africa,Brazil,9
South Africa,Colombia,1
South Africa,Panama,2
South Africa,Sierra Leone,3
South Africa,Czech Republic,6
South Africa,Rwanda,5
South Africa,Peru,2
South Africa,Somalia,1
South Africa,Isle of Man,1
South Africa,Maldives,7
South Africa,Kazakhstan,4
South Africa,Austria,6
South Africa,Liberia,3
South Africa,Uruguay,2
South Africa,Switzerland,11
South Africa,South Sudan,1
South Africa,Trinidad and Tobago,1
South Africa,Kuwait,8
South Africa,Virgin Islands,3
South Africa,Egypt,9
South Africa,Congo (Kinshasa),4
South Africa,Niger,3
South Africa,Gabon,3
South Africa,Uzbekistan,1
South Africa,Qatar,8
South Africa,Nigeria,9
South Africa,Barbados,2
South Africa,Saint Kitts and Nevis,1
South Africa,Croatia,4
South Africa,Spain,8
South Africa,Albania,2
South Africa,Netherlands Antilles,2
South Africa,Portugal,6
South Africa,Turkey,9
South Africa,Guinea,1
South Africa,Guadeloupe,1
South Africa,Ghana,5
South Africa,Zimbabwe,6
South Africa,United Arab Emirates,12
South Africa,Georgia,4
South Africa,Comoros,2
South Africa,China,11
South Africa,Pakistan,6
South Africa,Luxembourg,4
South Africa,Libya,3
South Africa,Belgium,6
South Africa,Norway,5
South Africa,Oman,8
South Africa,Vanuatu,1
South Africa,Jordan,7
South Africa,Bahamas,2
South Africa,Togo,1
South Africa,Tunisia,4
South Africa,Azerbaijan,4
South Africa,Mexico,5
South Africa,Honduras,1
South Africa,Lithuania,2
South Africa,Estonia,2
South Africa,East Timor,1
South Africa,Ukraine,5
South Africa,New Zealand,3
South Africa,Namibia,2
South Africa,Armenia,1
South Africa,Israel,4
South Africa,Indonesia,9
South Africa,Papua New Guinea,1
South Africa,Bosnia and Herzegovina,1
South Africa,Cambodia,2
South Africa,Seychelles,3
South Africa,Turkmenistan,1
South Africa,Saudi Arabia,10
South Africa,Zambia,5
South Africa,Denmark,8
South Africa,New Caledonia,1
South Africa,Morocco,7
South Africa,Vietnam,8
South Africa,Puerto Rico,3
South Africa,Mauritius,4
South Africa,Ireland,7
South Africa,Algeria,6
South Africa,Mongolia,1
South Africa,Saint Lucia,3
South Africa,Canada,8
South Africa,Gibraltar,1
South Africa,Suriname,1
South Africa,Fiji,2
South Africa,Guatemala,2
South Africa,Greece,8
South Africa,Ecuador,2
South Africa,Russia,10
South Africa,Reunion,1
South Africa,Equatorial Guinea,3
South Africa,Kenya,9
South Africa,Jamaica,4
South Africa,Germany,12
South Africa,United Kingdom,12
South Africa,Bulgaria,4
South Africa,Turks and Caicos Islands,1
South Africa,Mayotte,2
South Africa,Grenada,2
South Africa,Burundi,1
Hungary,Laos,2
Hungary,Benin,1
Hungary,Mali,1
Hungary,Slovenia,2
Hungary,Malaysia,5
Hungary,Angola,3
Hungary,Martinique,1
Hungary,South Korea,6
Hungary,Cuba,2
Hungary,Japan,6
Hungary,Yemen,1
Hungary,Australia,6
Hungary,Kyrgyzstan,1
Hungary,French Guiana,1
Hungary,Montenegro,1
Hungary,Dominican Republic,3
Hungary,Mauritania,2
Hungary,Uganda,5
Hungary,Malawi,2
Hungary,Sri Lanka,4
Hungary,Aruba,1
Hungary,Haiti,1
Hungary,Tajikistan,1
Hungary,Palau,1
Hungary,Afghanistan,1
Hungary,Central African Republic,1
Hungary,Thailand,6
Hungary,Costa Rica,3
Hungary,Bermuda,1
Hungary,French Polynesia,1
Hungary,Moldova,1
Hungary,Hong Kong,6
Hungary,Singapore,6
Hungary,Antigua and Barbuda,1
Hungary,Poland,5
Hungary,Finland,4
Hungary,Sweden,6
Hungary,Cayman Islands,1
Hungary,Chad,2
Hungary,United States,6
Hungary,Italy,6
Hungary,Macedonia,1
Hungary,Djibouti,3
Hungary,Jersey,2
Hungary,Cote d'Ivoire,2
Hungary,France,6
Hungary,Sudan,3
Hungary,Taiwan,2
Hungary,Iraq,3
Hungary,Congo (Brazzaville),2
Hungary,Philippines,4
Hungary,Burma,2
Hungary,Latvia,3
Hungary,Senegal,2
Hungary,Netherlands,5
Hungary,Iran,3
Hungary,Romania,6
Hungary,Tanzania,4
Hungary,Chile,2
Hungary,Cyprus,6
Hungary,Burkina Faso,3
Hungary,Mozambique,1
Hungary,Brazil,6
Hungary,Colombia,1
Hungary,Panama,2
Hungary,Sierra Leone,3
Hungary,Czech Republic,4
Hungary,Rwanda,4
Hungary,Peru,2
Hungary,Somalia,1
Hungary,Isle of Man,1
Hungary,Maldives,4
Hungary,Kazakhstan,4
Hungary,Austria,5
Hungary,Liberia,3
Hungary,Uruguay,2
Hungary,Switzerland,6
Hungary,South Sudan,1
Hungary,Trinidad and Tobago,1
Hungary,Kuwait,6
Hungary,Virgin Islands,3
Hungary,Egypt,6
Hungary,Congo (Kinshasa),3
Hungary,Niger,3
Hungary,Gabon,2
Hungary,Uzbekistan,1
Hungary,Qatar,6
Hungary,Nigeria,6
Hungary,Barbados,1
Hungary,Saint Kitts and Nevis,1
Hungary,Croatia,4
Hungary,Spain,5
Hungary,Albania,2
Hungary,Netherlands Antilles,2
Hungary,Portugal,5
Hungary,Turkey,6
Hungary,Guinea,1
Hungary,Guadeloupe,1
Hungary,Ghana,3
Hungary,Zimbabwe,4
Hungary,United Arab Emirates,6
Hungary,Georgia,4
Hungary,Comoros,2
Hungary,China,6
Hungary,Pakistan,4
Hungary,Luxembourg,4
Hungary,Libya,2
Hungary,Belgium,6
Hungary,Norway,5
Hungary,Oman,6
Hungary,Bahamas,2
Hungary,Jordan,5
Hungary,Togo,1
Hungary,Tunisia,3
Hungary,Azerbaijan,4
Hungary,Mexico,4
Hungary,Honduras,1
Hungary,Lithuania,2
Hungary,Estonia,2
Hungary,Ukraine,4
Hungary,Armenia,1
Hungary,Namibia,1
Hungary,Israel,4
Hungary,Indonesia,5
Hungary,Bosnia and Herzegovina,1
Hungary,Cambodia,1
Hungary,Seychelles,1
Hungary,Turkmenistan,1
Hungary,Saudi Arabia,6
Hungary,Zambia,3
Hungary,Denmark,5
Hungary,Morocco,6
Hungary,Vietnam,4
Hungary,Puerto Rico,2
Hungary,Mauritius,2
Hungary,Ireland,5
Hungary,Algeria,5
Hungary,Mongolia,1
Hungary,Saint Lucia,2
Hungary,Canada,6
Hungary,Gibraltar,1
Hungary,Suriname,1
Hungary,Guatemala,2
Hungary,Greece,6
Hungary,Ecuador,2
Hungary,Russia,6
Hungary,Reunion,1
Hungary,Equatorial Guinea,3
Hungary,Kenya,6
Hungary,Jamaica,3
Hungary,Germany,6
Hungary,United Kingdom,6
Hungary,Bulgaria,4
Hungary,Mayotte,2
Hungary,Turks and Caicos Islands,1
Hungary,Grenada,1
Hungary,Burundi,1
Laos,Benin,1
Laos,Mali,1
Laos,Angola,1
Laos,Malaysia,2
Laos,Martinique,1
Laos,Slovenia,1
Laos,South Korea,2
Laos,Cuba,1
Laos,Japan,2
Laos,Australia,2
Laos,French Guiana,1
Laos,Dominican Republic,1
Laos,Mauritania,1
Laos,Uganda,1
Laos,Malawi,1
Laos,Sri Lanka,1
Laos,Haiti,1
Laos,Palau,1
Laos,Central African Republic,1
Laos,Thailand,2
Laos,Costa Rica,1
Laos,French Polynesia,1
Laos,Hong Kong,2
Laos,Singapore,2
Laos,Poland,1
Laos,Finland,1
Laos,Sweden,2
Laos,Chad,1
Laos,United States,2
Laos,Italy,2
Laos,Djibouti,1
Laos,Jersey,1
Laos,Cote d'Ivoire,1
Laos,France,2
Laos,Sudan,1
Laos,Taiwan,1
Laos,Iraq,1
Laos,Congo (Brazzaville),1
Laos,Philippines,2
Laos,Burma,1
Laos,Latvia,1
Laos,Senegal,1
Laos,Netherlands,2
Laos,Iran,1
Laos,Romania,2
Laos,Tanzania,1
Laos,Chile,1
Laos,Cyprus,2
Laos,Burkina Faso,1
Laos,Colombia,1
Laos,Brazil,2
Laos,Panama,1
Laos,Sierra Leone,1
Laos,Czech Republic,1
Laos,Rwanda,1
Laos,Peru,1
Laos,Maldives,1
Laos,Kazakhstan,1
Laos,Liberia,1
Laos,Austria,1
Laos,Uruguay,1
Laos,Switzerland,2
Laos,Kuwait,2
Laos,Virgin Islands,1
Laos,Egypt,2
Laos,Congo (Kinshasa),1
Laos,Niger,1
Laos,Gabon,1
Laos,Qatar,2
Laos,Nigeria,2
Laos,Croatia,1
Laos,Spain,1
Laos,Netherlands Antilles,1
Laos,Portugal,2
Laos,Turkey,2
Laos,Guinea,1
Laos,Guadeloupe,1
Laos,Zimbabwe,1
Laos,United Arab Emirates,2
Laos,Georgia,1
Laos,Comoros,1
Laos,China,2
Laos,Pakistan,1
Laos,Luxembourg,1
Laos,Belgium,2
Laos,Bahamas,1
Laos,Oman,2
Laos,Norway,1
Laos,Jordan,2
Laos,Togo,1
Laos,Tunisia,1
Laos,Azerbaijan,1
Laos,Mexico,1
Laos,Ukraine,1
Laos,Armenia,1
Laos,Israel,1
Laos,Indonesia,2
Laos,Cambodia,1
Laos,Seychelles,1
Laos,Saudi Arabia,2
Laos,Zambia,1
Laos,Denmark,1
Laos,Morocco,2
Laos,Vietnam,2
Laos,Puerto Rico,1
Laos,Mauritius,1
Laos,Ireland,2
Laos,Algeria,1
Laos,Saint Lucia,1
Laos,Canada,2
Laos,Guatemala,1
Laos,Greece,2
Laos,Ecuador,1
Laos,Russia,2
Laos,Reunion,1
Laos,Equatorial Guinea,1
Laos,Kenya,2
Laos,Jamaica,1
Laos,Germany,2
Laos,United Kingdom,2
Laos,Mayotte,1
Laos,Bulgaria,1
Swaziland,Switzerland,1
Swaziland,Namibia,1
Swaziland,Kuwait,1
Swaziland,United States,1
Swaziland,Egypt,1
Swaziland,Congo (Kinshasa),1
Swaziland,Cote d'Ivoire,1
Swaziland,Gabon,1
Swaziland,Nigeria,1
Swaziland,Seychelles,1
Swaziland,Benin,1
Swaziland,Mali,1
Swaziland,Zambia,1
Swaziland,Angola,1
Swaziland,Congo (Brazzaville),1
Swaziland,Australia,1
Swaziland,Mauritius,1
Swaziland,Lesotho,1
Swaziland,Ghana,1
Swaziland,Senegal,1
Swaziland,Zimbabwe,1
Swaziland,United Arab Emirates,1
Swaziland,Uganda,1
Swaziland,Malawi,1
Swaziland,Tanzania,1
Swaziland,Botswana,1
Swaziland,Thailand,1
Swaziland,Mozambique,1
Swaziland,Brazil,1
Swaziland,Hong Kong,1
Swaziland,Singapore,1
Swaziland,Rwanda,1
Swaziland,Kenya,1
Swaziland,Germany,1
Swaziland,United Kingdom,1
Benin,Mali,2
Benin,Angola,2
Benin,Martinique,1
Benin,Malaysia,1
Benin,Slovenia,1
Benin,South Korea,1
Benin,Cuba,1
Benin,Japan,1
Benin,Australia,2
Benin,French Guiana,1
Benin,Lesotho,1
Benin,Dominican Republic,1
Benin,Mauritania,1
Benin,Uganda,2
Benin,Malawi,2
Benin,Haiti,1
Benin,Palau,1
Benin,Central African Republic,1
Benin,Thailand,2
Benin,Costa Rica,1
Benin,French Polynesia,1
Benin,Hong Kong,2
Benin,Singapore,2
Benin,Poland,1
Benin,Finland,1
Benin,Sweden,1
Benin,Chad,1
Benin,United States,2
Benin,Italy,1
Benin,Djibouti,1
Benin,Jersey,1
Benin,Cote d'Ivoire,2
Benin,France,1
Benin,Taiwan,1
Benin,Congo (Brazzaville),2
Benin,Philippines,1
Benin,Latvia,1
Benin,Senegal,2
Benin,Netherlands,1
Benin,Romania,1
Benin,Tanzania,2
Benin,Chile,1
Benin,Botswana,1
Benin,Cyprus,1
Benin,Burkina Faso,1
Benin,Mozambique,1
Benin,Brazil,2
Benin,Colombia,1
Benin,Panama,1
Benin,Sierra Leone,1
Benin,Czech Republic,1
Benin,Rwanda,2
Benin,Peru,1
Benin,Liberia,1
Benin,Austria,1
Benin,Uruguay,1
Benin,Switzerland,2
Benin,Kuwait,2
Benin,Virgin Islands,1
Benin,Egypt,2
Benin,Congo (Kinshasa),2
Benin,Niger,1
Benin,Gabon,2
Benin,Qatar,1
Benin,Nigeria,2
Benin,Croatia,1
Benin,Spain,1
Benin,Netherlands Antilles,1
Benin,Portugal,1
Benin,Turkey,1
Benin,Guinea,1
Benin,Guadeloupe,1
Benin,Ghana,1
Benin,Zimbabwe,2
Benin,United Arab Emirates,2
Benin,Georgia,1
Benin,Comoros,1
Benin,China,1
Benin,Luxembourg,1
Benin,Belgium,1
Benin,Bahamas,1
Benin,Oman,1
Benin,Norway,1
Benin,Jordan,1
Benin,Togo,1
Benin,Tunisia,1
Benin,Azerbaijan,1
Benin,Mexico,1
Benin,Ukraine,1
Benin,Armenia,1
Benin,Namibia,1
Benin,Israel,1
Benin,Indonesia,1
Benin,Cambodia,1
Benin,Seychelles,1
Benin,Saudi Arabia,1
Benin,Zambia,2
Benin,Denmark,1
Benin,Morocco,1
Benin,Vietnam,1
Benin,Puerto Rico,1
Benin,Mauritius,2
Benin,Ireland,1
Benin,Algeria,1
Benin,Saint Lucia,1
Benin,Canada,1
Benin,Guatemala,1
Benin,Greece,1
Benin,Ecuador,1
Benin,Russia,1
Benin,Reunion,1
Benin,Equatorial Guinea,1
Benin,Kenya,2
Benin,Jamaica,1
Benin,Germany,2
Benin,United Kingdom,2
Benin,Mayotte,1
Benin,Bulgaria,1
Mali,Angola,2
Mali,Martinique,1
Mali,Malaysia,1
Mali,Slovenia,1
Mali,South Korea,1
Mali,Cuba,1
Mali,Japan,1
Mali,Australia,2
Mali,French Guiana,1
Mali,Lesotho,1
Mali,Dominican Republic,1
Mali,Mauritania,1
Mali,Uganda,2
Mali,Malawi,2
Mali,Haiti,1
Mali,Palau,1
Mali,Central African Republic,1
Mali,Thailand,2
Mali,Costa Rica,1
Mali,French Polynesia,1
Mali,Hong Kong,2
Mali,Singapore,2
Mali,Poland,1
Mali,Finland,1
Mali,Sweden,1
Mali,Chad,1
Mali,United States,2
Mali,Italy,1
Mali,Djibouti,1
Mali,Jersey,1
Mali,Cote d'Ivoire,2
Mali,France,1
Mali,Taiwan,1
Mali,Congo (Brazzaville),2
Mali,Philippines,1
Mali,Latvia,1
Mali,Senegal,2
Mali,Netherlands,1
Mali,Romania,1
Mali,Tanzania,2
Mali,Chile,1
Mali,Botswana,1
Mali,Cyprus,1
Mali,Burkina Faso,1
Mali,Mozambique,1
Mali,Brazil,2
Mali,Colombia,1
Mali,Panama,1
Mali,Sierra Leone,1
Mali,Czech Republic,1
Mali,Rwanda,2
Mali,Peru,1
Mali,Liberia,1
Mali,Austria,1
Mali,Uruguay,1
Mali,Switzerland,2
Mali,Kuwait,2
Mali,Virgin Islands,1
Mali,Egypt,2
Mali,Congo (Kinshasa),2
Mali,Niger,1
Mali,Gabon,2
Mali,Qatar,1
Mali,Nigeria,2
Mali,Croatia,1
Mali,Spain,1
Mali,Netherlands Antilles,1
Mali,Portugal,1
Mali,Turkey,1
Mali,Guinea,1
Mali,Guadeloupe,1
Mali,Ghana,1
Mali,Zimbabwe,2
Mali,United Arab Emirates,2
Mali,Georgia,1
Mali,Comoros,1
Mali,China,1
Mali,Luxembourg,1
Mali,Belgium,1
Mali,Bahamas,1
Mali,Oman,1
Mali,Norway,1
Mali,Jordan,1
Mali,Togo,1
Mali,Tunisia,1
Mali,Azerbaijan,1
Mali,Mexico,1
Mali,Ukraine,1
Mali,Armenia,1
Mali,Namibia,1
Mali,Israel,1
Mali,Indonesia,1
Mali,Cambodia,1
Mali,Seychelles,1
Mali,Saudi Arabia,1
Mali,Zambia,2
Mali,Denmark,1
Mali,Morocco,1
Mali,Vietnam,1
Mali,Puerto Rico,1
Mali,Mauritius,2
Mali,Ireland,1
Mali,Algeria,1
Mali,Saint Lucia,1
Mali,Canada,1
Mali,Guatemala,1
Mali,Greece,1
Mali,Ecuador,1
Mali,Russia,1
Mali,Reunion,1
Mali,Equatorial Guinea,1
Mali,Kenya,2
Mali,Jamaica,1
Mali,Germany,2
Mali,United Kingdom,2
Mali,Mayotte,1
Mali,Bulgaria,1
Angola,Malaysia,3
Angola,Martinique,1
Angola,Slovenia,1
Angola,South Korea,4
Angola,Cuba,2
Angola,Japan,4
Angola,Australia,5
Angola,French Guiana,1
Angola,Lesotho,1
Angola,Dominican Republic,3
Angola,Mauritania,1
Angola,Uganda,5
Angola,Malawi,3
Angola,Sri Lanka,2
Angola,Aruba,1
Angola,Haiti,1
Angola,Palau,1
Angola,Afghanistan,1
Angola,Central African Republic,1
Angola,Thailand,5
Angola,Costa Rica,3
Angola,Bermuda,1
Angola,French Polynesia,1
Angola,Hong Kong,5
Angola,Singapore,5
Angola,Antigua and Barbuda,1
Angola,Poland,4
Angola,Finland,3
Angola,Sweden,4
Angola,Cayman Islands,1
Angola,Chad,1
Angola,United States,5
Angola,Italy,4
Angola,Djibouti,2
Angola,Jersey,2
Angola,Cote d'Ivoire,3
Angola,France,4
Angola,Sudan,1
Angola,Taiwan,3
Angola,Iraq,1
Angola,Congo (Brazzaville),3
Angola,Philippines,3
Angola,Latvia,2
Angola,Senegal,3
Angola,Netherlands,4
Angola,Iran,1
Angola,Romania,3
Angola,Tanzania,4
Angola,Chile,2
Angola,Cyprus,4
Angola,Burkina Faso,2
Angola,Botswana,1
Angola,Mozambique,1
Angola,Brazil,5
Angola,Colombia,1
Angola,Panama,2
Angola,Sierra Leone,3
Angola,Czech Republic,4
Angola,Rwanda,3
Angola,Peru,2
Angola,Isle of Man,1
Angola,Maldives,2
Angola,Kazakhstan,2
Angola,Liberia,3
Angola,Austria,4
Angola,Uruguay,2
Angola,Switzerland,5
Angola,Trinidad and Tobago,1
Angola,Kuwait,5
Angola,Virgin Islands,3
Angola,Egypt,5
Angola,Congo (Kinshasa),3
Angola,Niger,2
Angola,Gabon,2
Angola,Qatar,4
Angola,Nigeria,5
Angola,Barbados,1
Angola,Saint Kitts and Nevis,1
Angola,Croatia,2
Angola,Spain,4
Angola,Albania,1
Angola,Netherlands Antilles,2
Angola,Portugal,4
Angola,Turkey,4
Angola,Guinea,1
Angola,Guadeloupe,1
Angola,Ghana,4
Angola,Zimbabwe,5
Angola,United Arab Emirates,5
Angola,Georgia,2
Angola,Comoros,2
Angola,China,4
Angola,Pakistan,2
Angola,Luxembourg,3
Angola,Libya,2
Angola,Belgium,3
Angola,Norway,3
Angola,Oman,4
Angola,Bahamas,2
Angola,Jordan,3
Angola,Togo,1
Angola,Tunisia,2
Angola,Azerbaijan,2
Angola,Mexico,3
Angola,Honduras,1
Angola,Lithuania,1
Angola,Estonia,1
Angola,Ukraine,4
Angola,New Zealand,1
Angola,Namibia,2
Angola,Armenia,1
Angola,Israel,3
Angola,Indonesia,3
Angola,Cambodia,1
Angola,Seychelles,2
Angola,Saudi Arabia,4
Angola,Zambia,5
Angola,Denmark,4
Angola,Morocco,4
Angola,Vietnam,2
Angola,Puerto Rico,2
Angola,Mauritius,4
Angola,Ireland,4
Angola,Algeria,4
Angola,Saint Lucia,2
Angola,Canada,4
Angola,Gibraltar,1
Angola,Suriname,1
Angola,Guatemala,2
Angola,Greece,4
Angola,Ecuador,2
Angola,Russia,4
Angola,Reunion,1
Angola,Equatorial Guinea,2
Angola,Kenya,5
Angola,Jamaica,3
Angola,Germany,5
Angola,United Kingdom,5
Angola,Mayotte,2
Angola,Turks and Caicos Islands,1
Angola,Bulgaria,2
Angola,Grenada,1
Angola,Burundi,1
Martinique,Switzerland,1
Martinique,Kuwait,1
Martinique,Virgin Islands,1
Martinique,Egypt,1
Martinique,Congo (Kinshasa),1
Martinique,Niger,1
Martinique,Gabon,1
Martinique,Qatar,1
Martinique,Nigeria,1
Martinique,Croatia,1
Martinique,Spain,1
Martinique,Malaysia,1
Martinique,Slovenia,1
Martinique,South Korea,1
Martinique,Cuba,1
Martinique,Japan,1
Martinique,Netherlands Antilles,1
Martinique,Portugal,1
Martinique,French Guiana,1
Martinique,Australia,1
Martinique,Turkey,1
Martinique,Guinea,1
Martinique,Guadeloupe,1
Martinique,Dominican Republic,1
Martinique,Mauritania,1
Martinique,Zimbabwe,1
Martinique,Uganda,1
Martinique,Malawi,1
Martinique,United Arab Emirates,1
Martinique,Georgia,1
Martinique,Comoros,1
Martinique,China,1
Martinique,Haiti,1
Martinique,Palau,1
Martinique,Luxembourg,1
Martinique,Central African Republic,1
Martinique,Thailand,1
Martinique,Costa Rica,1
Martinique,French Polynesia,1
Martinique,Belgium,1
Martinique,Hong Kong,1
Martinique,Singapore,1
Martinique,Bahamas,1
Martinique,Oman,1
Martinique,Norway,1
Martinique,Jordan,1
Martinique,Togo,1
Martinique,Tunisia,1
Martinique,Azerbaijan,1
Martinique,Mexico,1
Martinique,Poland,1
Martinique,Finland,1
Martinique,Sweden,1
Martinique,Chad,1
Martinique,Ukraine,1
Martinique,Armenia,1
Martinique,United States,1
Martinique,Italy,1
Martinique,Israel,1
Martinique,Djibouti,1
Martinique,Jersey,1
Martinique,Indonesia,1
Martinique,Cote d'Ivoire,1
Martinique,Cambodia,1
Martinique,France,1
Martinique,Saudi Arabia,1
Martinique,Zambia,1
Martinique,Denmark,1
Martinique,Taiwan,1
Martinique,Morocco,1
Martinique,Congo (Brazzaville),1
Martinique,Philippines,1
